1106,CDK2
1107,CDK2
1108,PLK1
1109,CDK1
1109,CDK2
1110,CDC7
1111,CDC7
1112,CDC7
1113,CDC7
1114,CDC7
1115,CDC7
1116,CDC7
1117,Abl
1118,Abl
1119,Abl
1120,AurB
1121,ERK1
1121,CDK1
1121,ERK2
1122,ERK1
1122,CDK1
1122,ERK2
1122,AurB
1123,CDK1
1123,AurB
1124,CDK1
1124,AurB
1125,CDK1
1125,AurB
1126,CDK1
1127,CDK1
1128,CDK1
1128,AurB
1129,CDK1
1129,AurB
1130,CDK1
1131,CDK1
1131,AurB
1132,CDK1
1132,AurB
1133,CDK1
1133,AurB
1134,CDK1
1135,CDK1
1135,AurB
1136,Akt1
1136,Akt1
1137,Src
1137,FAK
1138,Src
1139,Src
1140,p90RSK
1141,p90RSK
1142,PKCD
1143,CK2A1
1144,CK2A1
1145,CK2A1
1146,CK1E
1146,CK1D
1146,CK1A
1147,Src
1148,Src
1149,Src
1150,Src
1151,Src
1152,Src
1153,Src
1154,Src
1155,CK2A1
1156,CDK7
1156,Cot
1157,Chk1
1158,HER2
1158,Src
1158,Myt1
1158,Wee1
1159,Myt1
1160,PKR
1161,CDK7
1162,Chk2
1163,CDK11A iso10
1164,CDK7
1165,Chk1
1166,PKACA
1167,PKACA
1168,PKACA
1169,PKACA
1169,BRSK2
1170,CDK2
1171,CDK7
1172,CDK7
1172,ERK1
1172,CDK2
1172,ERK2
1172,CDK20
1173,CDK7
1174,CDK7
1175,Wee1
1176,Wee1
1177,Akt1
1177,Akt1
1178,IKKE
1179,CDK7
1179,JNK2
1179,JNK1
1180,Yes
1180,Src
1180,LYN
1180,LYN
1181,PKCD
1182,CK1A
1183,CDK5
1184,CDK5
1185,QIK
1186,LRRK1
1187,LRRK1
1188,CDK7
1189,PKCI
1189,CDK1
1189,CDK2
1190,CDK1
1190,CDK2
1191,NEK6
1192,CDK2
1193,CDK9
1194,CDK9
1195,CDK9
1196,CDK9
1197,CDK9
1198,CDK9
1199,CDKL5
1200,CDKL5
1201,DYRK1A
1202,PKACA
1203,CDK1
1203,CDK2
1204,P38A
1205,Akt2
1206,CDK2
1206,JNK1
1207,CDK2
1208,GSK3B
1208,P38A
1208,CDK2
1209,CAMK2D
1210,CAMK2D
1211,CDK4
1211,CDK6
1212,Akt1
1212,Akt1
1213,AurA
1213,AurB
1214,CDK1
1215,CDK2
1216,ERK2
1217,ERK2
1218,ERK2
1219,ERK2
1220,AurA
1221,PLK4
1221,PLK2
1222,PLK2
1223,PLK1
1224,PLK1
1225,PLK1
1226,PLK1
1227,PLK1
1228,PLK1
1229,PLK1
1230,PLK1
1231,PLK1
1232,PLK1
1233,PLK1
1234,PKCE
1234,PKCA
1235,PKCE
1235,PKCA
1236,Akt1
1236,Akt1
1237,Brk
1238,CDK5
1239,CDK5
1240,Fyn
1241,Fyn
1242,Akt1
1242,Akt1
1243,Akt1
1243,Akt1
1244,MAPKAPK2
1245,MAPKAPK2
1246,Chk1
1247,PLK1
1248,QIK
1249,QIK
1250,NEK2
1251,NEK2
1252,CDK1
1252,ERK2
1253,CDK1
1253,ERK2
1254,PLK1
1255,CDK2
1256,CK2A1
1257,CK2A1
1258,CK2A1
1259,AurA
1260,PKCA
1260,PKCB
1261,Akt1
1261,Akt1
1262,PKCA
1262,PKCB
1263,CK2A1
1264,AMPKA1
1264,PKACA
1264,Lmr2
1264,PKCA
1265,AMPKA1
1265,PKACA
1266,AMPKA1
1266,PKACA
1266,PKCA
1267,Syk
1268,PKACA
1269,PKACA
1270,PKACA
1270,PKCA
1271,PKACA
1271,PKCA
1272,PKACA
1273,ATR
1274,AMPKA1
1275,ChaK1
1276,ChaK1
1277,ChaK1
1278,ChaK1
1279,ChaK1
1280,ChaK1
