Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
LTA,-0.301438647,0.040902588999999996,-2.308600076,0.023678237,0.04507445400000001,-4.574209464
LTBP1,-0.657604255,0.123900229,-2.2624912409999998,0.026515634,0.049688304,-4.673505615
LTBP2,1.711743803,0.349387999,4.086657123,0.00010729700000000001,0.00042013300000000005,0.43220654399999997
LTBP4,2.15168404,0.153498084,7.903566842,1.6600000000000003e-11,5.13e-10,15.75935655
MASP2,-0.39570166700000003,0.125726951,-2.5161788609999998,0.013966272,0.028513831,-4.1058779460000006
MATN1,-0.6384149410000001,0.04408201,-3.894086482,0.000209864,0.000753322,-0.207186048
MEGF11,-0.46301515200000004,0.09348228199999999,-3.206953429,0.001961787,0.005213835,-2.3114116769999997
MEGF6,1.697373038,0.154328471,6.821938303,1.88e-09,3.26e-08,11.0961125
MEGF9,1.8142768919999999,0.235553514,7.5711750229999994,7.15e-11,1.85e-09,14.31528207
MEP1A,-0.47419182200000004,0.021073026,-3.339037797,0.0013030910000000001,0.003658368,-1.9299673259999999
MEP1B,-0.900556261,0.021354792999999997,-6.430261906,1.01e-08,1.3900000000000001e-07,9.443358376
MEPE,-0.900103234,-0.026849685,-5.443575364,6.12e-07,4.82e-06,5.424920871
MFAP1,1.2971841659999999,-0.104177774,3.5060822110000003,0.0007655860000000001,0.0023177239999999997,-1.4313131719999999
MGP,1.7302036330000001,0.261462313,9.361990163,2.64e-14,1.64e-12,22.12695766
MMP12,-1.3704842480000001,0.335850306,-2.4900485530000003,0.01495039,0.030278218,-4.166723652
MMP15,-0.506034346,0.042196141,-4.360647752,4.01e-05,0.00018000200000000002,1.375298226
MMP16,1.154385466,0.284490879,3.52553148,0.00071888,0.002195169,-1.372106922
MMP19,-0.784458089,0.038376613999999996,-3.715451474,0.00038458800000000005,0.001266252,-0.781810628
MMP2,1.280425626,0.524805329,2.8215107880000003,0.006091924,0.013931115,-3.355855113
MMP20,-0.604225275,-0.030813802999999997,-4.8873447919999995,5.53e-06,3.229999999999999e-05,3.286827619
MMP24,1.169744404,0.134651978,6.899866372000001,1.3400000000000001e-09,2.44e-08,11.42782452
MMP25,-0.9500084940000001,0.06410924,-4.969245063,4.02e-06,2.44e-05,3.5945489580000003
MMP26,-0.639363858,0.062146422,-3.4575582989999996,0.0008949489999999999,0.0026564790000000002,-1.577994539
MMP27,-0.417503931,0.030403648,-3.781877718,0.000307617,0.001043597,-0.570276799
MMP28,3.5886435389999995,0.38820380600000004,15.16636044,1.0099999999999999e-24,5.32e-22,45.85419896
MMP7,-3.62935403,0.109088949,-4.692952101,1.1599999999999999e-05,6.17e-05,2.5672697980000003
MST1,3.488046425,0.20959349300000002,14.31242372,2.6800000000000003e-23,1.06e-20,42.61557064
MUC1,-2.743856454,0.328020976,-5.67873574,2.35e-07,2.09e-06,6.35963118
