Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ADAMTS4,0.54245953,0.07522040599999999,3.371172207,0.001177818,0.005190050999999999,-1.814841005
ADAMTS6,0.666685578,0.14651615,2.321758225,0.022919400000000003,0.048649160999999996,-4.524168535
ADAMTS7,0.660455927,0.152045941,3.872685029,0.00022585299999999998,0.001479566,-0.256881653
ADAMTS8,0.8887044340000001,0.174364778,2.799713808,0.006476852,0.018640348,-3.3906722510000002
ADAMTSL1,1.056915031,0.5179013029999999,2.525803682,0.013618739,0.032687622,-4.062077092
ADAMTSL2,1.22249753,0.309201923,5.92015385,8.660000000000001e-08,2.09e-06,7.352913332000001
ADAMTSL4,0.508702961,0.08370770599999999,3.394418712,0.001094364,0.004915679,-1.746056078
ADIPOQ,-1.088348843,0.20753520600000003,-2.59659982,0.011292763999999999,0.028319586,-3.8940527119999997
AEBP1,1.8505478219999998,-0.19787702399999998,3.964980633,0.00016428299999999999,0.001154869,0.04586813
AMBN,0.680283236,-0.042753828,3.976813223,0.000157666,0.001120763,0.08502106
AMELY,0.342740027,0.02030605,2.344150064,0.021677477999999997,0.046639741,-4.475093588
ANGPT1,1.732685003,0.557163359,3.8855645589999996,0.00021609599999999999,0.001431403,-0.21491838300000002
ANGPT2,2.5992853190000003,0.514133616,6.105181252,3.99e-08,1.05e-06,8.110518308
ANGPTL2,1.108225055,0.36478499299999995,2.9087471110000003,0.004752533,0.014798908999999999,-3.1077562160000003
ANGPTL3,0.37937549600000003,0.07230265400000001,2.4928155,0.014843308999999999,0.034999275,-4.139030528
ANGPTL4,0.60601907,0.171996113,2.973483206,0.003940440999999999,0.012866383,-2.935698271
ANGPTL6,0.761651616,0.062008629,4.289985598,5.18e-05,0.000466035,1.1481362940000002
