"CNumber","Kinase","Inhibition","Standard Deviation","Screen Conc"
"81","SGK1","96","3","10.00"
"81","S6K1","100","11","10.00"
"81","PKA","95","1","10.00"
"81","ROCK 2","96","4","10.00"
"81","PRK2","82","2","10.00"
"81","PKC alpha ","104","7","10.00"
"81","PKC zeta ","83","7","10.00"
"81","PKD1","94","10","10.00"
"81","MSK1","87","11","10.00"
"81","MNK1","112","23","10.00"
"81","MNK2","97","8","10.00"
"81","MAPKAP-K2 ","96","13","10.00"
"81","PRAK","100","16","10.00"
"81","CAMKK beta ","95","11","10.00"
"81","CAMK1","104","5","10.00"
"81","SmMLCK","94","7","10.00"
"81","PHK","96","0","10.00"
"81","CHK1","81","17","10.00"
"81","CHK2","94","6","10.00"
"81","GSK3 beta ","92","2","10.00"
"81","CDK2-Cyclin A","94","4","10.00"
"81","PLK1","93","0","10.00"
"81","Aurora B","106","15","10.00"
"81","AMPK","95","0","10.00"
"81","MARK3","85","3","10.00"
"81","BRSK2","94","4","10.00"
"81","MELK","100","3","10.00"
"81","CK1 delta ","115","19","10.00"
"81","CK2","93","1","10.00"
"81","DYRK1A","92","2","10.00"
"81","DYRK2","98","4","10.00"
"81","DYRK3","96","12","10.00"
"81","NEK2a","92","9","10.00"
"81","NEK6","87","13","10.00"
"81","IKK beta ","210","140","10.00"
"81","IKK epsilon ","93","0","10.00"
"81","TBK1","94","5","10.00"
"81","PIM1","93","1","10.00"
"81","PIM2","86","15","10.00"
"81","PIM3","95","5","10.00"
"81","PAK5","108","3","10.00"
"81","HIPK2","92","10","10.00"
"81","PAK4","106","2","10.00"
"81","MST4","108","1","10.00"
"81","Src","99","3","10.00"
"81","Lck","95","1","10.00"
"81","CSK","104","11","10.00"
"81","YES1","96","8","10.00"
"81","BTK","99","3","10.00"
"81","SYK","116","5","10.00"
"81","EPH-A2","86","6","10.00"
"81","EPH-B3","88","25","10.00"
"81","FGF-R1","80","1","10.00"
"81","IGF-1R","100","16","10.00"
"81","IR","103","2","10.00"
"81","IRR","90","1","10.00"
"81","VEGFR1","96","21","10.00"
"277","MKK1","93","8","10.00"
"277","MKK2","97","16","10.00"
"277","MKK6","133","2","10.00"
"277","ERK1","100","11","10.00"
"277","ERK2","106","0","10.00"
"277","JNK1","14","2","10.00"
"277","JNK2","5","2","10.00"
"277","JNK3","32","4","10.00"
"277","p38 alpha MAPK","3","2","10.00"
"277","p38 beta MAPK","9","0","10.00"
"277","p38 gamma MAPK","11","9","10.00"
"277","p38 delta MAPK","7","2","10.00"
"277","ERK8","45","7","10.00"
"277","RSK1","38","6","10.00"
"277","RSK2","76","1","10.00"
"277","PDK1","85","1","10.00"
"277","PKB alpha ","69","8","10.00"
"277","PKB beta ","49","8","10.00"
"277","SGK1","52","10","10.00"
"277","S6K1","13","3","10.00"
"277","PKA","76","0","10.00"
"277","ROCK 2","25","2","10.00"
"277","PRK2","79","6","10.00"
"277","PKC alpha ","90","6","10.00"
"277","PKC gamma ","106","7","10.00"
"277","PKC zeta ","93","4","10.00"
"277","PKD1","39","1","10.00"
"277","STK33","80","5","10.00"
"277","MSK1","21","2","10.00"
"277","MNK1","83","11","10.00"
"277","MNK2","83","2","10.00"
"277","MAPKAP-K2 ","113","14","10.00"
"277","MAPKAP-K3","97","5","10.00"
"277","PRAK","92","13","10.00"
"277","CAMKK beta ","21","2","10.00"
"277","CAMK1","4","2","10.00"
"277","SmMLCK","77","4","10.00"
"277","PHK","102","10","10.00"
"277","DAPK1","84","0","10.00"
"277","CHK1","110","2","10.00"
"277","CHK2","68","4","10.00"
"277","GSK3 beta ","101","15","10.00"
"277","CDK2-Cyclin A","100","1","10.00"
"277","PLK1","95","0","10.00"
"277","Aurora A","102","1","10.00"
"277","Aurora B","118","16","10.00"
"277","TLK1","92","5","10.00"
"277","LKB1","129","36","10.00"
"277","AMPK","85","2","10.00"
"277","MARK1","103","9","10.00"
"277","MARK2","85","4","10.00"
"277","MARK3","105","10","10.00"
"277","MARK4","89","1","10.00"
"277","BRSK1","109","7","10.00"
"277","BRSK2","89","0","10.00"
"277","MELK","64","4","10.00"
"277","NUAK1","85","4","10.00"
"277","CK1 delta ","94","13","10.00"
"277","CK2","99","2","10.00"
"277","DYRK1A","85","23","10.00"
"277","DYRK2","95","16","10.00"
"277","DYRK3","82","13","10.00"
"277","NEK2a","93","3","10.00"
"277","NEK6","73","7","10.00"
"277","IKK beta ","45","2","10.00"
"277","IKK epsilon ","80","26","10.00"
"277","TBK1","96","4","10.00"
"277","PIM1","87","10","10.00"
"277","PIM2","102","11","10.00"
"277","PIM3","99","4","10.00"
"277","SRPK1","73","8","10.00"
"277","EF2K","100","17","10.00"
"277","EIF2AK3","21","5","10.00"
"277","HIPK1","29","7","10.00"
"277","HIPK2","13","3","10.00"
"277","HIPK3","20","3","10.00"
"277","CLK2","76","7","10.00"
"277","PAK2","69","8","10.00"
"277","PAK4","78","5","10.00"
"277","PAK5","88","5","10.00"
"277","PAK6","94","19","10.00"
"277","MST2","91","14","10.00"
"277","MST4","32","1","10.00"
"277","GCK","9","5","10.00"
"277","MINK1","5","0","10.00"
"277","MEKK1","108","12","10.00"
"277","MLK1","40","4","10.00"
"277","MLK3","9","0","10.00"
"277","TAO1","27","7","10.00"
"277","ASK1","76","5","10.00"
"277","TAK1","4","1","10.00"
"277","IRAK1","33","10","10.00"
"277","IRAK4","89","17","10.00"
"277","RIPK2","14","4","10.00"
"277","OSR1","2","0","10.00"
"277","TTK","66","1","10.00"
"277","MPSK1","99","14","10.00"
"277","Src","3","1","10.00"
"277","Lck","6","8","10.00"
"277","CSK","8","4","10.00"
"277","YES1","11","0","10.00"
"277","ABL","1","0","10.00"
"277","BTK","34","9","10.00"
"277","JAK2","42","3","10.00"
"277","SYK","12","1","10.00"
"277","ZAP70","60","5","10.00"
"277","TIE2","60","3","10.00"
"277","BRK","7","2","10.00"
"277","EPH-A2","14","8","10.00"
"277","EPH-A4","8","0","10.00"
"277","EPH-B1","67","17","10.00"
"277","EPH-B2","3","0","10.00"
"277","EPH-B3","8","1","10.00"
"277","EPH-B4","43","5","10.00"
"277","FGF-R1","8","1","10.00"
"277","HER4","37","0","10.00"
"277","IGF-1R","6","1","10.00"
"277","IR","18","1","10.00"
"277","IRR","46","4","10.00"
"277","TrkA","43","2","10.00"
"277","VEGFR1","3","2","10.00"
"277","MKK1","108","8","1.00"
"277","MKK2","116","13","1.00"
"277","MKK6","158","0","1.00"
"277","ERK1","103","5","1.00"
"277","ERK2","102","4","1.00"
"277","JNK1","62","2","1.00"
"277","JNK2","22","2","1.00"
"277","JNK3","92","3","1.00"
"277","p38 alpha MAPK","3","2","1.00"
"277","p38 beta MAPK","17","4","1.00"
"277","p38 gamma MAPK","38","1","1.00"
"277","p38 delta MAPK","34","0","1.00"
"277","ERK8","89","15","1.00"
"277","RSK1","84","15","1.00"
"277","RSK2","94","1","1.00"
"277","PDK1","100","2","1.00"
"277","PKB alpha ","100","19","1.00"
"277","PKB beta ","114","0","1.00"
"277","SGK1","73","12","1.00"
"277","S6K1","64","7","1.00"
"277","PKA","93","3","1.00"
"277","ROCK 2","71","4","1.00"
"277","PRK2","93","7","1.00"
"277","PKC alpha ","84","1","1.00"
"277","PKC gamma ","102","4","1.00"
"277","PKC zeta ","96","1","1.00"
"277","PKD1","86","1","1.00"
"277","STK33","97","7","1.00"
"277","MSK1","46","1","1.00"
"277","MNK1","104","1","1.00"
"277","MNK2","112","13","1.00"
"277","MAPKAP-K2 ","122","1","1.00"
"277","MAPKAP-K3","82","6","1.00"
"277","PRAK","97","5","1.00"
"277","CAMKK beta ","71","3","1.00"
"277","CAMK1","17","3","1.00"
"277","SmMLCK","89","2","1.00"
"277","PHK","112","1","1.00"
"277","DAPK1","81","10","1.00"
"277","CHK1","105","5","1.00"
"277","CHK2","103","21","1.00"
"277","GSK3 beta ","104","8","1.00"
"277","CDK2-Cyclin A","112","6","1.00"
"277","PLK1","92","3","1.00"
"277","Aurora A","121","14","1.00"
"277","Aurora B","108","7","1.00"
"277","TLK1","92","11","1.00"
"277","LKB1","107","6","1.00"
"277","AMPK","92","5","1.00"
"277","MARK1","97","3","1.00"
"277","MARK2","74","6","1.00"
"277","MARK3","99","17","1.00"
"277","MARK4","104","4","1.00"
"277","BRSK1","96","4","1.00"
"277","BRSK2","95","16","1.00"
"277","MELK","99","5","1.00"
"277","NUAK1","91","4","1.00"
"277","CK1 delta ","115","7","1.00"
"277","CK2","94","1","1.00"
"277","DYRK1A","98","5","1.00"
"277","DYRK2","101","13","1.00"
"277","DYRK3","86","13","1.00"
"277","NEK2a","107","3","1.00"
"277","NEK6","85","5","1.00"
"277","IKK beta ","101","4","1.00"
"277","IKK epsilon ","97","21","1.00"
"277","TBK1","100","21","1.00"
"277","PIM1","117","7","1.00"
"277","PIM2","95","16","1.00"
"277","PIM3","108","18","1.00"
"277","SRPK1","97","0","1.00"
"277","EF2K","102","3","1.00"
"277","EIF2AK3","65","2","1.00"
"277","HIPK1","71","4","1.00"
"277","HIPK2","60","7","1.00"
"277","HIPK3","70","7","1.00"
"277","CLK2","104","9","1.00"
"277","PAK2","100","3","1.00"
"277","PAK4","99","11","1.00"
"277","PAK5","104","10","1.00"
"277","PAK6","90","5","1.00"
"277","MST2","124","10","1.00"
"277","MST4","78","10","1.00"
"277","GCK","12","4","1.00"
"277","MINK1","11","4","1.00"
"277","MEKK1","111","4","1.00"
"277","MLK1","90","9","1.00"
"277","MLK3","50","2","1.00"
"277","TAO1","67","19","1.00"
"277","ASK1","105","1","1.00"
"277","TAK1","7","2","1.00"
"277","IRAK1","72","6","1.00"
"277","IRAK4","102","0","1.00"
"277","RIPK2","79","3","1.00"
"277","OSR1","11","0","1.00"
"277","TTK","98","1","1.00"
"277","MPSK1","91","4","1.00"
"277","Src","10","1","1.00"
"277","Lck","1","0","1.00"
"277","CSK","15","4","1.00"
"277","YES1","10","1","1.00"
"277","ABL","4","0","1.00"
"277","BTK","85","4","1.00"
"277","JAK2","92","8","1.00"
"277","SYK","47","4","1.00"
"277","ZAP70","90","1","1.00"
"277","TIE2","91","1","1.00"
"277","BRK","43","4","1.00"
"277","EPH-A2","20","4","1.00"
"277","EPH-A4","29","1","1.00"
"277","EPH-B1","106","4","1.00"
"277","EPH-B2","23","5","1.00"
"277","EPH-B3","29","4","1.00"
"277","EPH-B4","93","10","1.00"
"277","FGF-R1","24","9","1.00"
"277","HER4","77","19","1.00"
"277","IGF-1R","85","11","1.00"
"277","IR","82","4","1.00"
"277","IRR","91","2","1.00"
"277","TrkA","78","2","1.00"
"277","VEGFR1","15","5","1.00"
"277","MKK1","106","19","0.10"
"277","MKK2","131","0","0.10"
"277","MKK6","118","5","0.10"
"277","ERK1","99","18","0.10"
"277","ERK2","101","2","0.10"
"277","JNK1","94","13","0.10"
"277","JNK2","91","9","0.10"
"277","JNK3","116","12","0.10"
"277","p38 alpha MAPK","41","5","0.10"
"277","p38 beta MAPK","75","4","0.10"
"277","p38 gamma MAPK","89","1","0.10"
"277","p38 delta MAPK","99","1","0.10"
"277","ERK8","106","8","0.10"
"277","RSK1","107","1","0.10"
"277","RSK2","95","19","0.10"
"277","PDK1","98","2","0.10"
"277","PKB alpha ","105","14","0.10"
"277","PKB beta ","105","3","0.10"
"277","SGK1","101","16","0.10"
"277","S6K1","107","4","0.10"
"277","PKA","100","1","0.10"
"277","ROCK 2","92","7","0.10"
"277","PRK2","102","4","0.10"
"277","PKC alpha ","94","2","0.10"
"277","PKC gamma ","108","9","0.10"
"277","PKC zeta ","99","3","0.10"
"277","PKD1","101","2","0.10"
"277","STK33","106","15","0.10"
"277","MSK1","81","9","0.10"
"277","MNK1","98","8","0.10"
"277","MNK2","109","6","0.10"
"277","MAPKAP-K2 ","110","12","0.10"
"277","MAPKAP-K3","90","13","0.10"
"277","PRAK","105","22","0.10"
"277","CAMKK beta ","98","0","0.10"
"277","CAMK1","69","2","0.10"
"277","SmMLCK","109","5","0.10"
"277","PHK","102","4","0.10"
"277","DAPK1","89","6","0.10"
"277","CHK1","114","8","0.10"
"277","CHK2","117","16","0.10"
"277","GSK3 beta ","102","1","0.10"
"277","CDK2-Cyclin A","110","4","0.10"
"277","PLK1","103","5","0.10"
"277","Aurora A","120","9","0.10"
"277","Aurora B","116","13","0.10"
"277","TLK1","107","10","0.10"
"277","LKB1","117","1","0.10"
"277","AMPK","106","2","0.10"
"277","MARK1","114","12","0.10"
"277","MARK2","93","4","0.10"
"277","MARK3","112","15","0.10"
"277","MARK4","116","2","0.10"
"277","BRSK1","101","10","0.10"
"277","BRSK2","100","1","0.10"
"277","MELK","115","17","0.10"
"277","NUAK1","86","3","0.10"
"277","CK1 delta ","112","9","0.10"
"277","CK2","90","9","0.10"
"277","DYRK1A","107","5","0.10"
"277","DYRK2","102","20","0.10"
"277","DYRK3","97","9","0.10"
"277","NEK2a","112","8","0.10"
"277","NEK6","104","14","0.10"
"277","IKK beta ","114","1","0.10"
"277","IKK epsilon ","106","12","0.10"
"277","TBK1","113","20","0.10"
"277","PIM1","120","0","0.10"
"277","PIM2","106","5","0.10"
"277","PIM3","107","9","0.10"
"277","SRPK1","102","10","0.10"
"277","EF2K","110","14","0.10"
"277","EIF2AK3","99","3","0.10"
"277","HIPK1","95","1","0.10"
"277","HIPK2","105","8","0.10"
"277","HIPK3","110","11","0.10"
"277","CLK2","115","6","0.10"
"277","PAK2","116","8","0.10"
"277","PAK4","109","2","0.10"
"277","PAK5","108","9","0.10"
"277","PAK6","104","12","0.10"
"277","MST2","111","23","0.10"
"277","MST4","95","7","0.10"
"277","GCK","24","3","0.10"
"277","MINK1","76","15","0.10"
"277","MEKK1","127","7","0.10"
"277","MLK1","106","23","0.10"
"277","MLK3","95","6","0.10"
"277","TAO1","99","16","0.10"
"277","ASK1","111","10","0.10"
"277","TAK1","11","2","0.10"
"277","IRAK1","81","14","0.10"
"277","IRAK4","99","13","0.10"
"277","RIPK2","103","4","0.10"
"277","OSR1","54","0","0.10"
"277","TTK","91","10","0.10"
"277","MPSK1","103","1","0.10"
"277","Src","66","3","0.10"
"277","Lck","13","2","0.10"
"277","CSK","82","3","0.10"
"277","YES1","53","6","0.10"
"277","ABL","51","1","0.10"
"277","BTK","103","15","0.10"
"277","JAK2","93","12","0.10"
"277","SYK","103","2","0.10"
"277","ZAP70","92","10","0.10"
"277","TIE2","95","1","0.10"
"277","BRK","101","10","0.10"
"277","EPH-A2","74","5","0.10"
"277","EPH-A4","96","7","0.10"
"277","EPH-B1","111","8","0.10"
"277","EPH-B2","88","21","0.10"
"277","EPH-B3","97","7","0.10"
"277","EPH-B4","97","2","0.10"
"277","FGF-R1","79","1","0.10"
"277","HER4","105","3","0.10"
"277","IGF-1R","107","12","0.10"
"277","IR","86","9","0.10"
"277","IRR","112","5","0.10"
"277","TrkA","111","5","0.10"
"277","VEGFR1","70","7","0.10"
"354","MKK1","96","10","1.00"
"354","MKK2","97","12","1.00"
"354","MKK6","83","2","1.00"
"354","ERK1","108","2","1.00"
"354","ERK2","100","15","1.00"
"354","ERK5","90","2","1.00"
"354","JNK1","100","6","1.00"
"354","JNK2","98","1","1.00"
"354","JNK3","84","7","1.00"
"354","p38 alpha MAPK","105","1","1.00"
"354","p38 beta MAPK","110","6","1.00"
"354","p38 gamma MAPK","96","12","1.00"
"354","p38 delta MAPK","107","1","1.00"
"354","ERK8","105","14","1.00"
"354","RSK1","89","2","1.00"
"354","RSK2","92","5","1.00"
"354","PDK1","110","1","1.00"
"354","PKB alpha ","114","3","1.00"
"354","PKB beta ","107","3","1.00"
"354","SGK1","68","7","1.00"
"354","S6K1","77","16","1.00"
"354","PKA","79","9","1.00"
"354","ROCK 2","111","13","1.00"
"354","PRK2","103","16","1.00"
"354","PKC alpha ","115","11","1.00"
"354","PKC gamma ","98","10","1.00"
"354","PKC zeta ","121","4","1.00"
"354","PKD1","11","5","1.00"
"354","STK33","97","1","1.00"
"354","MSK1","108","2","1.00"
"354","MNK1","90","8","1.00"
"354","MNK2","78","1","1.00"
"354","MAPKAP-K2 ","98","1","1.00"
"354","MAPKAP-K3","102","13","1.00"
"354","PRAK","104","11","1.00"
"354","CAMKK beta ","88","3","1.00"
"354","CAMK1","22","3","1.00"
"354","SmMLCK","105","19","1.00"
"354","PHK","104","1","1.00"
"354","DAPK1","103","8","1.00"
"354","CHK1","116","12","1.00"
"354","CHK2","97","12","1.00"
"354","GSK3 beta ","107","3","1.00"
"354","CDK2-Cyclin A","91","7","1.00"
"354","CDK9-Cyclin T1","100","4","1.00"
"354","PLK1","100","5","1.00"
"354","Aurora A","116","3","1.00"
"354","Aurora B","66","3","1.00"
"354","TLK1","125","10","1.00"
"354","LKB1","103","4","1.00"
"354","AMPK (hum)","49","5","1.00"
"354","MARK1","109","1","1.00"
"354","MARK2","124","17","1.00"
"354","MARK3","97","7","1.00"
"354","MARK4","115","10","1.00"
"354","BRSK1","100","0","1.00"
"354","BRSK2","117","8","1.00"
"354","MELK","86","6","1.00"
"354","NUAK1","89","14","1.00"
"354","SIK2","102","3","1.00"
"354","SIK3","113","6","1.00"
"354","TSSK1","18","1","1.00"
"354","CK1 gamma 2","78","6","1.00"
"354","CK1 delta ","62","11","1.00"
"354","CK2","101","4","1.00"
"354","TTBK1","107","2","1.00"
"354","TTBK2","111","12","1.00"
"354","DYRK1A","97","2","1.00"
"354","DYRK2","104","3","1.00"
"354","DYRK3","89","2","1.00"
"354","NEK2a","93","0","1.00"
"354","NEK6","106","1","1.00"
"354","IKK beta ","90","5","1.00"
"354","IKK epsilon ","66","3","1.00"
"354","TBK1","77","0","1.00"
"354","PIM1","100","3","1.00"
"354","PIM2","108","4","1.00"
"354","PIM3","95","1","1.00"
"354","SRPK1","101","8","1.00"
"354","EF2K","101","8","1.00"
"354","EIF2AK3","100","13","1.00"
"354","HIPK1","112","2","1.00"
"354","HIPK2","76","5","1.00"
"354","HIPK3","146","2","1.00"
"354","CLK2","51","5","1.00"
"354","PAK2","110","3","1.00"
"354","PAK4","32","3","1.00"
"354","PAK5","43","6","1.00"
"354","PAK6","51","2","1.00"
"354","MST2","103","4","1.00"
"354","MST3","100","8","1.00"
"354","MST4","81","4","1.00"
"354","GCK","90","7","1.00"
"354","MAP4K3","18","1","1.00"
"354","MAP4K5","8","5","1.00"
"354","MINK1","8","0","1.00"
"354","MEKK1","104","14","1.00"
"354","MLK1","34","5","1.00"
"354","MLK3","48","4","1.00"
"354","TESK1","82","6","1.00"
"354","TAO1","30","1","1.00"
"354","ASK1","111","4","1.00"
"354","TAK1","20","2","1.00"
"354","IRAK1","92","4","1.00"
"354","IRAK4","72","13","1.00"
"354","RIPK2","28","5","1.00"
"354","OSR1","110","7","1.00"
"354","TTK","106","11","1.00"
"354","MPSK1","94","9","1.00"
"354","WNK1","106","7","1.00"
"354","ULK1","110","3","1.00"
"354","ULK2","110","4","1.00"
"354","TGFBR1","124","11","1.00"
"354","Src","88","8","1.00"
"354","Lck","90","15","1.00"
"354","CSK","96","1","1.00"
"354","YES1","95","17","1.00"
"354","ABL","87","1","1.00"
"354","BTK","87","4","1.00"
"354","JAK2","113","9","1.00"
"354","SYK","89","7","1.00"
"354","ZAP70","117","9","1.00"
"354","TIE2","108","0","1.00"
"354","BRK","108","4","1.00"
"354","EPH-A2","123","4","1.00"
"354","EPH-A4","94","1","1.00"
"354","EPH-B1","109","4","1.00"
"354","EPH-B2","132","4","1.00"
"354","EPH-B3","115","2","1.00"
"354","EPH-B4","101","0","1.00"
"354","FGF-R1","63","18","1.00"
"354","HER4","93","8","1.00"
"354","IGF-1R","100","2","1.00"
"354","IR","106","1","1.00"
"354","IRR","100","4","1.00"
"354","TrkA","95","2","1.00"
"354","DDR2","81","13","1.00"
"354","VEGFR1","92","5","1.00"
"354","PDGFRA","28","0","1.00"
"354","PINK","105","0","1.00"
"354","MKK1","112","5","0.10"
"354","MKK2","77","29","0.10"
"354","MKK6","97","7","0.10"
"354","ERK1","107","2","0.10"
"354","ERK2","115","21","0.10"
"354","ERK5","88","8","0.10"
"354","JNK1","109","1","0.10"
"354","JNK2","106","18","0.10"
"354","JNK3","111","14","0.10"
"354","p38 alpha MAPK","98","1","0.10"
"354","p38 beta MAPK","105","0","0.10"
"354","p38 gamma MAPK","92","3","0.10"
"354","p38 delta MAPK","106","11","0.10"
"354","ERK8","107","10","0.10"
"354","RSK1","94","6","0.10"
"354","RSK2","94","0","0.10"
"354","PDK1","115","6","0.10"
"354","PKB alpha ","112","6","0.10"
"354","PKB beta ","112","3","0.10"
"354","SGK1","98","3","0.10"
"354","S6K1","92","3","0.10"
"354","PKA","78","3","0.10"
"354","ROCK 2","117","11","0.10"
"354","PRK2","94","1","0.10"
"354","PKC alpha ","107","1","0.10"
"354","PKC gamma ","113","6","0.10"
"354","PKC zeta ","123","10","0.10"
"354","PKD1","38","2","0.10"
"354","STK33","109","16","0.10"
"354","MSK1","98","19","0.10"
"354","MNK1","103","18","0.10"
"354","MNK2","115","26","0.10"
"354","MAPKAP-K2 ","120","14","0.10"
"354","MAPKAP-K3","98","9","0.10"
"354","PRAK","116","15","0.10"
"354","CAMKK beta ","93","5","0.10"
"354","CAMK1","68","5","0.10"
"354","SmMLCK","98","11","0.10"
"354","PHK","108","14","0.10"
"354","DAPK1","109","2","0.10"
"354","CHK1","105","2","0.10"
"354","CHK2","107","5","0.10"
"354","GSK3 beta ","107","4","0.10"
"354","CDK2-Cyclin A","95","2","0.10"
"354","CDK9-Cyclin T1","110","4","0.10"
"354","PLK1","94","8","0.10"
"354","Aurora A","129","12","0.10"
"354","Aurora B","66","1","0.10"
"354","TLK1","121","12","0.10"
"354","LKB1","111","0","0.10"
"354","AMPK (hum)","64","3","0.10"
"354","MARK1","117","7","0.10"
"354","MARK2","123","3","0.10"
"354","MARK3","93","11","0.10"
"354","MARK4","108","10","0.10"
"354","BRSK1","105","1","0.10"
"354","BRSK2","113","21","0.10"
"354","MELK","104","19","0.10"
"354","NUAK1","95","6","0.10"
"354","SIK2","102","3","0.10"
"354","SIK3","106","9","0.10"
"354","TSSK1","60","11","0.10"
"354","CK1 gamma 2","109","1","0.10"
"354","CK1 delta ","95","5","0.10"
"354","CK2","93","3","0.10"
"354","TTBK1","105","6","0.10"
"354","TTBK2","117","19","0.10"
"354","DYRK1A","102","11","0.10"
"354","DYRK2","126","1","0.10"
"354","DYRK3","105","10","0.10"
"354","NEK2a","114","8","0.10"
"354","NEK6","105","1","0.10"
"354","IKK beta ","103","8","0.10"
"354","IKK epsilon ","105","1","0.10"
"354","TBK1","97","9","0.10"
"354","PIM1","103","9","0.10"
"354","PIM2","104","13","0.10"
"354","PIM3","100","20","0.10"
"354","SRPK1","93","6","0.10"
"354","EF2K","108","1","0.10"
"354","EIF2AK3","119","7","0.10"
"354","HIPK1","110","18","0.10"
"354","HIPK2","90","8","0.10"
"354","HIPK3","118","19","0.10"
"354","CLK2","107","0","0.10"
"354","PAK2","108","2","0.10"
"354","PAK4","78","7","0.10"
"354","PAK5","95","17","0.10"
"354","PAK6","86","15","0.10"
"354","MST2","118","9","0.10"
"354","MST3","107","7","0.10"
"354","MST4","98","5","0.10"
"354","GCK","119","11","0.10"
"354","MAP4K3","72","1","0.10"
"354","MAP4K5","31","2","0.10"
"354","MINK1","34","5","0.10"
"354","MEKK1","113","10","0.10"
"354","MLK1","80","0","0.10"
"354","MLK3","80","7","0.10"
"354","TESK1","90","11","0.10"
"354","TAO1","80","10","0.10"
"354","ASK1","132","20","0.10"
"354","TAK1","82","18","0.10"
"354","IRAK1","103","14","0.10"
"354","IRAK4","78","6","0.10"
"354","RIPK2","97","12","0.10"
"354","OSR1","123","8","0.10"
"354","TTK","112","2","0.10"
"354","MPSK1","122","12","0.10"
